Claim ID,Customer ID,Policy Type,Region,Claim Date,Claim Amount,Status,Policy Start Date,Premium Amount,Customer Age,Incident Type,Gender,National ID
CLM1220,CUST20566,Comprehensive,Central,2024-04-15,203233.87,Rejected,2023-06-06,56164.74,21,Other,Male,41473195
CLM1221,CUST20837,Health,Coast,2024-12-12,283362.46,Approved,2024-04-19,89689.54,20,Theft,Male,52910691
CLM1222,CUST84289,Comprehensive,Central,2024-02-23,342529.94,Cancelled,2022-08-23,90132.54,54,Other,Male,???
CLM1223,CUST51220,Third Party,Western,2024-03-30,376374.98,Rejected,2023-08-19,93029.74,37,Theft,Male,
CLM1224,CUST61007,Property,Coast,2024-10-01,192539.26,Pending,2022-11-29,79468.81,62,Other,Male,30509175
CLM1225,CUST55332,Health,Nyanza,2024-06-10,419498.65,Cancelled,2023-09-26,61306.54,57,Natural Disaster,Female,18620650
CLM1226,CUST52778,Life,North Eastern,2024-05-08,245811.12,Cancelled,2024-04-22,56197.7,42,Medical,Male,
CLM1227,CUST96595,Property,Rift Valley,2024-06-10,399229.53,Approved,2022-04-07,10039.72,27,Medical,Male,72535301
CLM1228,CUST51507,Comprehensive,Naixx,2024-11-19,471537.15,Rejected,2023-10-15,37271.91,35,Accident,Male,37760841
CLM1229,CUST68830,Property,Eastern,2024-12-17,52543.17,Approved,2024-06-26,36683.6,23,Natural Disaster,Female,62274692
CLM1230,CUST11617,Health,Central,2024-11-28,362697.08,Pending,2024-06-13,58052.12,???,Other,Female,12621534
CLM1231,CUST49469,Third Party,Central,2024-07-04,84436.49,Cancelled,2022-01-10,43268.03,48,Accident,Female,61053877
CLM1232,CUST42321,Health,Nyanza,2024-04-25,229472.95,Pending,2023-08-29,31856.48,43,Fire,Female,57212267
CLM1233,CUST53193,Health,Western,2024-07-28,150917.21,Pending,2024-04-28,48942.95,29,Medical,Female,66240084
CLM1234,CUST92955,Property,Nyanza,2024-12-14,163617.23,Cancelled,2022-12-09,82016.46,43,Fire,Male,90967191
CLM1235,CUST36188,Property,Western,2024-03-26,341174.6,Approved,2023-02-28,95394.45,47,Other,Male,75529051
CLM1236,CUST48185,Comprehensive,Eastern,2024-07-07,336815.85,Pending,2022-02-15,64066.93,33,Fire,Male,68496914
CLM1237,CUST59412,Property,North Eastern,2024-05-10,291539.77,Rejected,2023-09-21,,68,Fire,Male,62191530
CLM1238,CUST96193,Third Party,Nairobi,2024-11-22,282046.93,Rejected,2023-12-28,96747.49,???,Medical,Male,32151928
CLM1239,CUST39098,Property,Nyanza,2024-08-29,223443.5,Rejected,2024-04-09,47380.19,61,Natural Disaster,Male,27129912
CLM1240,CUST13219,Life,Eastern,2024-12-18,460353.22,Approved,2023-09-05,13374.8,64,Theft,Female,13619375
CLM1241,CUST69681,Property,North Eastern,2024-08-07,???,Approved,2022-02-12,44940.26,62,Medical,Female,89442503
CLM1242,CUST25084,Life,Central,2024-02-02,338892.53,Pending,2023-05-15,93132.4,65,Theft,Male,
CLM1243,CUST53383,Health,Nyanza,2024-02-22,399080.14,Pending,2023-12-19,20265.92,60,Medical,,67527432
CLM1244,CUST35863,Health,Eastern,2024-01-20,3220.57,Pending,2022-07-22,22166.88,66,Other,Male,34391257
CLM1245,CUST80371,Life,Nyanza,2024-05-07,229317.66,Cancelled,2022-11-25,67728.74,49,Natural Disaster,Female,60882459
CLM1246,CUST90125,Comprehensive,Coast,2024-05-06,176640.48,Rejected,2023-06-09,62501.54,70,Other,Female,71028710
CLM1247,CUST87354,Third Party,Coast,2024-04-18,59812.96,Cancelled,2023-10-17,13460.99,41,Other,Male,60885459
CLM1248,CUST64819,Property,Eastern,2024-11-20,212096.35,Rejected,2022-05-08,64279.16,62,Other,Male,43859311
CLM1249,CUST74178,Third Party,Coaxx,2024-01-08,421150.62,Approved,2023-08-05,86821.18,18,Medical,Male,73123515
CLM1250,CUST83607,Health,Eastern,2024-01-21,???,Rejected,2024-01-10,71593.95,46,Medical,Male,82399599
CLM1251,CUST38905,Life,Nyanza,2024-03-28,269266.7,Pending,2022-04-17,78512.54,54,Other,Female,56970882
CLM1252,CUST24838,Life,Coast,2024-01-16,271479.65,Approved,2023-08-09,76480.4,46,Natural Disaster,Male,97477029
CLM1253,CUST23423,Third Party,Rift Valley,2024-04-06,437530.11,Approved,2022-11-06,46073.77,40,Accident,Female,14164775
CLM1254,CUST25386,Third Party,Nyanza,2024-08-29,405540.66,Cancelled,2022-08-25,,57,Other,Female,12735359
CLM1255,CUST37082,Comprehensive,Coast,2024-02-19,266608.12,Pending,2024-01-06,33718.05,63,Fire,Female,42016960
CLM1256,CUST77425,Comprehensive,Western,2024-02-14,481423.23,Rejected,2023-03-15,92039.33,35,Other,Male,99853245
CLM1257,CUST27392,Life,Nyanza,2024-06-29,380975.32,Rejected,2023-02-03,49966.96,54,Other,Female,39254705
CLM1258,CUST59174,Comprehensive,Eastern,2024-03-06,258291.12,Cancelled,2022-06-27,70080.95,74,Fire,Female,59512272
CLM1259,CUST52898,Comprehensive,North Eastern,2024-04-30,317785.43,Cancelled,2022-06-17,85310.41,68,Natural Disaster,Female,31980274
CLM1260,CUST66314,Health,Rift Valley,2024-01-10,162109.71,Cancelled,2023-12-23,35100.01,54,Theft,Female,87669750
CLM1261,CUST99463,Comprehensive,Central,2024-08-11,313463.58,Rejected,2023-08-07,3595.57,72,Theft,Female,51870192
CLM1262,CUST66072,Third Party,Rift Valley,2024-10-04,80329.75,Cancelled,2022-11-05,11147.32,41,Fire,Male,63238057
CLM1263,CUST95054,Health,Rifxx,2024-08-17,363268.19,Pending,2023-01-13,44064.63,23,Other,Male,20200074
CLM1264,CUST20215,Third Party,North Eastern,2024-09-27,5634.19,Cancelled,2023-04-14,82076.68,73,Medical,Male,23676961
CLM1265,CUST40008,Comprehensive,Central,2024-11-08,157362.39,Cancelled,2022-07-08,15438.67,67,Theft,,90585882
CLM1266,CUST11110,Third Party,North Eastern,2024-10-30,176242.67,Pending,2022-03-05,63551.84,27,Medical,Female,85958181
CLM1267,CUST21362,Third Party,Central,2024-07-25,295197.38,Rejected,2023-10-28,36450.49,45,Fire,Male,56600900
CLM1268,CUST94491,Property,Rift Valley,2024-05-23,389705.86,Approved,2022-04-18,85093.43,60,Fire,Male,98787891
CLM1269,CUST76784,Health,Rift Valley,2024-09-08,323438.72,Pending,2023-06-15,50499.0,25,Theft,Female,77908907
CLM1270,CUST19307,Comprehensive,Coast,2024-11-25,467028.28,Pending,2023-10-15,39910.15,71,Natural Disaster,Female,11698142
CLM1271,CUST99514,Health,Central,2024-02-10,9328.01,Approved,2022-12-03,3351.76,31,Accident,Male,75793759
CLM1272,CUST62163,Property,Eastern,2024-09-03,212364.04,Rejected,2023-12-16,10077.93,52,Natural Disaster,Male,58612055
CLM1273,CUST50620,Third Party,Western,2024-06-18,268658.7,Rejected,2022-10-01,59470.84,66,Other,Male,30534124
CLM1274,CUST67342,Third Party,Nairobi,2024-09-09,122995.4,Rejected,2023-02-24,13366.68,57,Natural Disaster,Male,80027662
CLM1275,CUST96252,Comprehensive,Nairobi,2024-11-09,354242.4,Approved,2024-04-16,,40,Natural Disaster,Female,92666356
CLM1276,CUST45227,Comprehensive,Nairobi,2024-06-29,168170.5,Rejected,2023-11-08,28654.1,22,Fire,Male,74893936
CLM1277,CUST76949,Health,Western,2024-04-14,184476.2,Cancelled,2023-05-16,77786.24,75,Natural Disaster,Male,89520597
CLM1278,CUST76692,Comprehensive,Nyanza,2024-11-26,23944.78,Cancelled,2023-01-17,39531.99,27,Theft,Male,
CLM1279,CUST95944,Life,Nyanza,???,208712.04,Cancelled,2023-12-02,28583.28,22,Natural Disaster,Female,21631697
CLM1280,CUST16903,Property,Nairobi,2024-10-18,477085.62,Approved,2023-12-23,87945.14,73,Fire,Female,42730796
CLM1281,CUST82494,Life,Nyanza,2024-08-25,146505.95,Cancelled,2023-08-12,74478.45,33,Medical,Female,86483924
CLM1282,CUST74665,Third Party,Nyanza,2024-01-12,76132.62,Rejected,2023-01-19,4343.21,52,Fire,Male,55150390
CLM1283,CUST10191,Health,Rift Valley,2024-03-11,52870.56,Pending,2024-01-28,,21,Theft,Female,53622663
CLM1284,CUST78125,Life,North Eastern,2024-05-17,487302.84,Approved,2023-02-06,58915.52,50,Theft,,38470244
CLM1285,CUST18163,Third Party,Nyanza,2024-04-18,146546.34,Cancelled,2023-03-06,92752.11,43,Other,Female,55679506
CLM1286,CUST45645,Third Party,Western,2024-01-04,390188.55,Approved,2023-02-06,17230.23,28,Medical,Female,84597009
CLM1287,CUST25825,Third Party,North Eastern,2024-02-03,154845.55,Cancelled,2022-07-07,85543.25,23,Theft,Female,35643159
CLM1288,CUST89076,Life,Western,2024-10-06,46515.24,Pending,2023-09-24,96903.2,43,Natural Disaster,Male,
CLM1289,CUST44100,Third Party,Nairobi,2024-08-03,476096.21,Rejected,2023-01-09,56483.47,53,Theft,Male,75575808
CLM1290,CUST28322,Comprehensive,Nyanza,2024-09-07,66226.9,Rejected,2024-02-02,38479.49,58,Other,Male,73900135
CLM1291,CUST43924,Comprehensive,Nairobi,2024-11-03,498583.55,Pending,2022-01-27,90444.62,46,Theft,Male,70152969
CLM1292,CUST53456,Health,Nairobi,2024-04-24,84826.62,Rejected,2022-12-11,82525.17,43,Medical,Male,22489409
CLM1293,CUST65923,Third Party,Western,2024-09-25,138215.9,Rejected,2023-01-13,88575.53,20,Natural Disaster,Male,64277800
CLM1294,CUST75390,Property,North Eastern,2024-09-14,31428.56,Cancelled,2024-06-22,39535.5,44,Theft,Male,51098277
CLM1295,CUST81258,Health,Coast,2024-07-02,240362.54,Rejected,2024-05-09,35715.34,54,Natural Disaster,Female,59529086
CLM1296,CUST33568,Property,Nyanza,2024-07-25,15622.43,Cancelled,2023-06-19,7741.94,48,Natural Disaster,Female,
CLM1297,CUST40508,Comprehensive,Nyanza,2024-10-16,328775.35,Cancelled,2024-05-04,54301.58,68,Other,Male,67110154
CLM1298,CUST38758,Health,Coast,2024-05-16,467667.81,Pending,2023-12-06,19257.84,55,Fire,Female,54398056
CLM1299,CUST13697,Life,Western,2024-04-29,???,Pending,2023-01-26,83996.29,69,Medical,Female,46361787
CLM1300,CUST21830,Property,Nyanza,2024-02-16,10944.07,Rejected,2023-07-15,2066.98,57,Theft,Male,40942292
CLM1301,CUST33260,Life,Nairobi,2024-05-02,11934.54,Pending,2022-07-05,77887.92,72,Natural Disaster,Female,35848226
CLM1302,CUST58967,Health,Central,2024-10-23,168943.97,Cancelled,2022-10-15,15372.26,28,Other,Female,81922443
CLM1303,CUST73858,Third Party,Coast,???,112395.37,Pending,2024-01-23,39081.64,64,Other,Female,35708194
CLM1304,CUST10235,Property,Eastern,2024-10-08,425527.73,Approved,2024-07-04,19844.01,38,Natural Disaster,Male,47111151
CLM1305,CUST23645,Third Party,Coast,2024-08-19,372926.32,Pending,2023-03-16,35987.39,38,Theft,Male,80415568
CLM1306,CUST97821,Life,North Eastern,2024-11-19,6686.41,Pending,2022-10-29,26455.0,22,Fire,Female,23492385
CLM1307,CUST10167,Health,Easxx,2024-04-25,484581.81,Rejected,2022-12-20,50322.04,42,Fire,Female,
CLM1308,CUST85766,Third Party,Western,2024-03-10,226192.42,Approved,2023-04-15,,38,Fire,Male,58436637
CLM1309,CUST59212,Comprehensive,Central,2024-10-01,169637.34,Rejected,2024-04-09,71041.46,45,Other,Male,11898961
CLM1310,CUST66911,Comprehensive,Coast,2024-04-16,103569.69,Pending,2022-03-12,42109.43,53,Other,Female,26989677
CLM1311,CUST48980,Comprehensive,Eastern,2024-08-02,286313.13,Rejected,2023-03-30,17051.81,41,Accident,Female,???
CLM1312,CUST96772,Health,Nyanza,2024-09-04,49396.46,Pending,2024-02-02,18741.55,36,Accident,Female,26948946
CLM1313,CUST50416,Health,North Eastern,2024-12-04,447543.86,Cancelled,2022-01-20,10931.41,52,Medical,Male,23769080
CLM1314,CUST59996,Health,Nairobi,???,132384.69,Rejected,2023-12-31,27813.28,71,Fire,Male,87049595
CLM1315,CUST97486,Life,Eastern,2024-06-20,485382.06,Pending,2023-06-14,56252.99,71,Medical,Female,74251933
CLM1316,CUST72236,Third Party,North Eastern,2024-01-20,150127.2,Rejected,2022-07-16,90472.17,63,Accident,Male,???
CLM1317,CUST68856,Third Party,Nyanza,2024-02-14,404421.9,Pending,2023-10-01,6182.24,23,Other,Female,74119726
CLM1318,CUST92211,Property,Rift Valley,2024-06-04,160554.99,Approved,2024-02-03,10528.69,53,Medical,Female,18770247
CLM1319,CUST78116,Comprehensive,Eastern,2024-08-12,57146.9,Pending,2022-03-25,16523.57,55,Natural Disaster,Male,19943140
CLM1320,CUST83752,Life,Coast,2024-02-27,439068.89,Cancelled,2023-04-17,39538.26,???,Natural Disaster,Female,30364454
CLM1321,CUST62818,Property,Eastern,2024-04-06,20352.48,Cancelled,2022-07-04,69670.35,21,Other,Female,21432787
CLM1322,CUST58816,Life,Rift Valley,???,140892.98,Rejected,2023-10-09,86107.01,61,Accident,Male,
CLM1323,CUST68079,Life,Rift Valley,2024-08-19,364670.91,Approved,2024-08-18,20417.7,31,Medical,Female,91378577
CLM1324,CUST59009,Property,Western,2024-10-28,33742.87,Rejected,2024-03-22,15293.68,72,Natural Disaster,Male,???
CLM1325,CUST36309,Third Party,Nairobi,2024-06-23,228767.88,Cancelled,2023-11-19,71054.13,35,Fire,Female,61053474
CLM1326,CUST93284,Comprehensive,Nyanza,2024-11-30,186860.91,Rejected,2024-07-03,19403.2,73,Medical,Female,49910061
CLM1327,CUST43903,Comprehensive,Rift Valley,2024-04-28,14697.79,Approved,2022-04-04,17964.93,54,Theft,Male,67556566
CLM1328,CUST98826,Health,Nairobi,2024-10-14,432450.34,Approved,2022-06-04,48461.53,26,Other,Male,91823275
CLM1329,CUST11109,Property,Rift Valley,2024-08-30,356657.5,Cancelled,2022-11-24,43533.07,42,Fire,Female,37888820
CLM1330,CUST71171,Property,Eastern,2024-09-13,292659.09,Approved,2022-05-07,52128.34,60,Fire,Female,45520201
CLM1331,CUST24169,Life,Rift Valley,2024-04-03,320656.78,Cancelled,2022-09-28,27592.4,63,Other,,31079846
CLM1332,CUST41496,Property,Eastern,2024-01-30,330604.63,Pending,2022-05-02,72685.75,59,Medical,Female,84087145
CLM1333,CUST64862,Comprehensive,Nyanza,2024-06-07,172240.36,Pending,2023-12-01,69259.17,58,Medical,Female,10359129
CLM1334,CUST32280,Property,Western,2024-07-01,147598.24,Rejected,2023-03-29,14538.53,34,Other,Male,89699989
CLM1335,CUST53992,Third Party,Coast,2024-03-30,112440.63,Cancelled,2023-03-24,43206.31,74,Fire,Female,14380847
CLM1336,CUST48541,Comprehensive,North Eastern,2024-09-30,27784.8,Approved,2023-12-07,48277.53,30,Natural Disaster,Male,47945817
CLM1337,CUST60026,Health,Nairobi,2024-09-23,435553.72,Pending,2022-12-29,15461.8,30,Fire,Female,19553585
CLM1338,CUST69974,Third Party,Central,2024-11-01,244302.84,Pending,2024-08-28,32714.58,21,Accident,Female,45507920
CLM1339,CUST32099,Third Party,North Eastern,2024-09-13,392820.24,Approved,2022-11-04,14681.78,45,Other,Female,89160218
CLM1340,CUST72573,Comprehensive,Nyanza,2024-02-14,???,Approved,2023-02-27,89416.63,66,Natural Disaster,Male,67061186
CLM1341,CUST92141,Third Party,Coast,2024-09-08,???,Approved,2022-08-20,39587.95,55,Fire,Male,40173413
CLM1342,CUST49085,Health,Coast,2024-11-17,217398.95,Pending,2022-08-09,35587.82,75,Medical,Female,45652586
CLM1343,CUST31611,Health,Nairobi,???,114980.72,Pending,2022-05-09,22696.64,19,Natural Disaster,Male,19584466
CLM1344,CUST95267,Health,Rift Valley,2024-08-19,385853.58,Approved,2024-06-03,60204.56,21,Other,Male,51286958
CLM1345,CUST12587,Comprehensive,Eastern,2024-12-23,222712.83,Approved,2023-03-25,55633.67,48,Other,Male,
CLM1346,CUST99881,Life,Eastern,2024-02-18,331170.62,Cancelled,2023-12-30,63034.18,62,Theft,Female,68942178
CLM1347,CUST23751,Property,Central,2024-09-28,142070.68,Approved,2023-09-18,50778.43,56,Theft,Female,50814428
CLM1348,CUST36433,Health,Rift Valley,2024-07-13,81026.43,Rejected,2024-04-18,91214.95,62,Medical,Female,46540265
CLM1349,CUST11671,Comprehensive,North Eastern,2024-06-19,75423.1,Approved,2022-05-05,78393.57,22,Other,Male,76276072
CLM1350,CUST94454,Life,Rift Valley,2024-01-16,232674.4,Approved,2023-11-22,81691.48,73,Accident,Female,90267122
CLM1351,CUST98705,Comprehensive,Central,2024-10-12,425771.7,Approved,2023-05-16,2947.89,26,Other,Male,67985905
CLM1352,CUST67372,Life,Central,2024-04-07,186938.45,Cancelled,2022-02-10,19921.2,43,Medical,Female,91029073
CLM1353,CUST60556,Health,Eastern,2024-03-29,324774.4,Pending,2022-02-02,13079.54,62,Other,Male,22257687
CLM1354,CUST30892,Property,North Eastern,2024-08-11,401330.13,Rejected,2022-03-04,19763.53,42,Fire,Male,46173157
CLM1355,CUST27125,Health,Central,2024-07-01,443909.37,Rejected,2024-03-17,6505.29,34,Other,Female,???
CLM1356,CUST98857,Property,Nyanza,2024-06-20,488969.88,Cancelled,2023-03-09,52871.77,62,Other,Male,97444123
CLM1357,CUST42581,Health,Western,2024-08-15,419677.48,Approved,2023-11-09,3141.2,28,Natural Disaster,Female,34359060
CLM1358,CUST31679,Health,Coast,2024-11-12,121205.02,Cancelled,2024-02-03,6934.37,32,Natural Disaster,Female,95199362
CLM1359,CUST40801,Health,Norxx,2024-07-01,44921.91,Rejected,2023-06-25,45812.68,25,Medical,Male,22246348
CLM1360,CUST14696,Comprehensive,Central,2024-05-09,396099.86,Cancelled,2023-05-14,89230.87,53,Theft,Female,64807553
CLM1361,CUST57624,Third Party,North Eastern,2024-02-10,166654.34,Rejected,2023-10-29,72232.49,41,Other,Female,???
CLM1362,CUST96364,Life,Coast,2024-05-08,415112.06,Cancelled,2023-10-02,,41,Other,Male,31585546
CLM1363,CUST74542,Health,Central,2024-04-21,127890.37,Pending,2023-09-15,20379.25,72,Medical,Male,76500726
CLM1364,CUST34979,Comprehensive,Eastern,2024-01-15,24203.68,Approved,2022-12-20,77670.23,46,Medical,Male,83832717
CLM1365,CUST10568,Comprehensive,Eastern,2024-05-02,419569.24,Rejected,2023-01-28,92588.35,67,Theft,Male,21819185
CLM1366,CUST26827,Property,Coast,2024-02-15,252550.95,Rejected,2024-01-24,43029.15,56,Other,Male,53389073
CLM1367,CUST54939,Health,Western,2024-12-01,69951.82,Cancelled,2024-03-10,84621.29,53,Fire,Male,64247457
CLM1368,CUST91810,Life,Western,2024-09-12,490686.41,Pending,2024-04-22,51381.56,62,Other,Female,10154493
CLM1369,CUST56168,Property,Eastern,2024-06-09,337447.5,Cancelled,2022-03-26,,45,Accident,Male,72005415
CLM1370,CUST16955,Third Party,Rift Valley,2024-07-20,375342.32,Pending,2023-07-17,98386.17,61,Fire,Male,35176902
CLM1371,CUST48684,Property,Nairobi,2024-10-20,179982.54,Rejected,2024-02-14,12043.04,73,Other,Male,93568503
CLM1372,CUST83566,Property,Rift Valley,2024-06-20,346775.1,Approved,2022-03-22,92795.51,42,Medical,Female,93940940
CLM1373,CUST17051,Life,Nyanza,2024-03-20,310660.29,Rejected,2023-02-19,83338.38,58,Other,Female,
CLM1374,CUST81645,Third Party,Nyanza,2024-02-20,147794.68,Pending,2023-03-24,98378.43,22,Theft,Male,83715012
CLM1375,CUST25643,Health,Rift Valley,2024-12-08,278742.71,Pending,2024-01-23,17771.03,72,Fire,Male,68802946
CLM1376,CUST30290,Life,Nairobi,???,387056.81,Cancelled,2022-02-14,50073.99,54,Natural Disaster,Female,
CLM1377,CUST51662,Third Party,Central,2024-08-24,393342.86,Pending,2023-01-07,42761.26,52,Medical,Male,94560158
CLM1378,CUST37964,Life,Coast,2024-04-30,147493.6,Rejected,2022-01-22,99669.85,???,Other,Male,31257157
CLM1379,CUST68414,Property,Nyanza,2024-06-07,479489.51,Cancelled,2022-05-25,39374.52,68,Accident,Female,84121929
CLM1380,CUST47070,Property,Coast,2024-03-28,257640.22,Rejected,2022-06-26,49706.86,36,Other,Male,
CLM1381,CUST20793,Third Party,Nairobi,2024-02-15,313839.6,Pending,2023-05-19,67692.84,67,Theft,Female,71934487
CLM1382,CUST36945,Health,Central,2024-07-12,???,Pending,2023-03-30,4327.79,63,Fire,Male,30665654
CLM1383,CUST33329,Property,Central,2024-09-30,287906.18,Pending,2023-03-01,91276.68,44,Medical,Female,78299645
CLM1384,CUST66757,Health,Central,2024-11-20,267882.35,Approved,2024-01-20,76084.14,55,Accident,Male,65766169
CLM1385,CUST75907,Life,Central,2024-04-04,141477.2,Rejected,2023-12-11,39378.53,70,Other,Male,73380266
CLM1386,CUST79922,Health,Rift Valley,2024-02-26,480107.0,Pending,2023-08-19,31209.54,74,Other,Female,83989546
CLM1387,CUST11461,Property,Western,2024-12-24,62494.34,Approved,2024-07-20,58126.42,43,Natural Disaster,Male,35583290
CLM1388,CUST55069,Property,Western,2024-10-16,81316.22,Pending,2022-08-01,62454.72,34,Theft,Male,???
CLM1389,CUST84356,Property,North Eastern,2024-04-17,322692.58,Approved,2023-10-07,30483.96,22,Fire,,19369750
CLM1390,CUST73857,Life,Western,2024-12-28,335976.49,Pending,2024-02-28,11804.42,57,Accident,Male,55617282
CLM1391,CUST69067,Life,Western,2024-11-14,283210.45,Cancelled,2022-01-04,81154.58,45,Theft,Male,45859307
CLM1392,CUST39035,Health,Rift Valley,2024-10-08,420214.92,Pending,2023-04-09,68598.86,39,Medical,Female,47962005
CLM1393,CUST50038,Comprehensive,Western,2024-08-13,323130.25,Approved,2024-01-31,84495.71,72,Theft,Male,88777447
CLM1394,CUST92132,Comprehensive,Nairobi,2024-06-22,424944.05,Approved,2024-04-16,81638.96,55,Medical,Male,29944139
CLM1395,CUST82298,Property,North Eastern,2024-05-14,327300.16,Pending,2023-06-01,37850.23,32,Natural Disaster,,75007200
CLM1396,CUST76900,Life,Nairobi,2024-10-23,331676.57,Pending,2024-04-24,76206.19,26,Medical,,84077101
CLM1397,CUST96430,Third Party,North Eastern,2024-06-25,469648.45,Approved,2023-05-15,23444.27,49,Theft,Male,60628276
CLM1398,CUST40673,Third Party,Coast,2024-12-03,194658.46,Rejected,2022-10-21,88392.09,20,Other,,
CLM1399,CUST93042,Life,Western,2024-08-10,188953.13,Rejected,2023-08-18,37799.08,59,Accident,Female,42051937
CLM1400,CUST39215,Life,Coast,2024-11-28,243943.92,Rejected,2023-10-01,88942.85,18,Natural Disaster,Male,41348220
CLM1401,CUST40145,Life,Nyanza,2024-05-03,75969.96,Pending,2024-01-05,37497.85,63,Accident,Male,15858241
CLM1402,CUST53283,Health,North Eastern,2024-05-29,240031.56,Pending,2022-08-25,65431.4,44,Accident,,61167978
CLM1403,CUST87640,Property,Nairobi,2024-01-15,445508.04,Pending,2022-04-09,7479.38,34,Theft,Female,76481885
CLM1404,CUST83872,Life,Central,2024-08-17,109080.12,Rejected,2023-05-31,86995.64,28,Theft,Female,77416376
CLM1405,CUST86368,Third Party,Rift Valley,2024-12-05,84693.13,Cancelled,2023-11-15,92390.49,56,Natural Disaster,Male,23470708
CLM1406,CUST60523,Comprehensive,Nyanza,2024-07-23,261832.96,Rejected,2023-12-11,82998.39,56,Accident,Male,23383077
CLM1407,CUST90576,Property,Central,2024-10-07,47501.79,Pending,2022-08-12,90394.51,52,Accident,Female,12059919
CLM1408,CUST58546,Property,Eastern,2024-12-04,115513.64,Rejected,2024-10-14,79376.45,42,Fire,Male,65026398
CLM1409,CUST43360,Third Party,Central,2024-01-30,142350.07,Rejected,2022-12-31,27264.89,18,Other,Male,30718012
CLM1410,CUST25444,Health,Nyanza,2024-05-11,344195.6,Cancelled,2023-09-10,42066.82,24,Theft,Female,45570755
CLM1411,CUST43244,Property,Eastern,2024-02-01,282770.45,Cancelled,2023-10-24,99196.27,43,Theft,Female,97219599
CLM1412,CUST83080,Life,North Eastern,2024-11-27,127635.05,Cancelled,2024-11-13,58609.81,67,Other,Female,54099326
CLM1413,CUST96413,Third Party,North Eastern,2024-05-27,391771.52,Pending,2023-05-07,11827.3,50,Medical,Female,81621574
CLM1414,CUST90481,Comprehensive,Western,2024-10-06,195162.74,Approved,2024-01-29,80828.2,70,Theft,Female,94127561
CLM1415,CUST67065,Life,Nyanza,2024-01-14,186046.73,Approved,2023-04-25,73000.48,43,Natural Disaster,Female,82613940
CLM1416,CUST88311,Third Party,North Eastern,2024-04-01,220047.05,Pending,2023-03-23,85355.63,69,Natural Disaster,Female,???
CLM1417,CUST88579,Third Party,Western,2024-10-17,337338.17,Cancelled,2022-05-21,25447.15,18,Theft,Male,40532691
CLM1418,CUST62354,Health,Eastern,2024-02-08,293454.0,Approved,2023-08-14,74218.7,22,Accident,Female,68246664
CLM1419,CUST83284,Life,Coast,2024-09-30,481680.54,Cancelled,2022-06-06,24176.96,30,Medical,Female,95060193
CLM1420,CUST44223,Property,Central,2024-03-05,279756.73,Cancelled,2023-04-11,35316.66,25,Natural Disaster,Female,69549527
CLM1421,CUST85352,Health,Eastern,2024-01-18,282021.13,Pending,2022-09-09,76232.38,67,Medical,Female,13885234
CLM1422,CUST13584,Life,Central,2024-04-23,191953.95,Pending,2023-07-11,68337.47,32,Fire,Female,17532195
CLM1423,CUST77699,Life,Nyanza,2024-06-16,144357.5,Rejected,2022-08-15,68022.4,70,Fire,Male,60310319
CLM1424,CUST33394,Life,Nyanza,2024-07-25,447263.81,Cancelled,2023-10-03,19912.88,65,Other,Male,42775624
CLM1425,CUST36170,Third Party,Rift Valley,2024-09-21,???,Pending,2022-10-07,83824.17,71,Natural Disaster,Female,85957578
CLM1426,CUST25712,Health,Nairobi,2024-03-08,382357.86,Approved,2022-05-03,85105.04,41,Natural Disaster,Female,32814819
CLM1427,CUST85303,Health,Western,2024-12-04,492212.95,Cancelled,2023-08-18,40992.19,66,Natural Disaster,Male,???
CLM1428,CUST65466,Property,Nairobi,2024-09-22,251735.13,Rejected,2023-01-10,86319.21,67,Theft,Female,93176117
CLM1429,CUST77922,Comprehensive,Nairobi,2024-12-20,337377.43,Rejected,2024-06-24,58938.81,???,Fire,Female,76795767
CLM1430,CUST41082,Property,Coast,2024-03-31,183596.15,Rejected,2023-12-18,43546.4,44,Other,Female,29208935
CLM1431,CUST62506,Third Party,Western,2024-04-08,489656.95,Pending,2023-12-15,81790.69,64,Fire,Male,95618110
CLM1432,CUST59923,Third Party,North Eastern,2024-09-15,403028.51,Pending,2022-01-15,43309.03,26,Other,Female,44269370
CLM1433,CUST49326,Property,Nairobi,2024-12-15,199802.55,Pending,2023-03-23,7883.57,70,Fire,Female,72445234
CLM1434,CUST22622,Life,Rift Valley,2024-03-02,181120.05,Cancelled,2022-04-25,35725.75,44,Accident,Female,83363160
CLM1435,CUST89374,Property,Western,2024-05-14,489707.19,Cancelled,2023-04-10,36800.69,61,Natural Disaster,Female,69287967
CLM1436,CUST68580,Health,Rift Valley,2024-06-13,232412.29,Pending,2023-01-24,87089.25,58,Fire,Female,95756900
CLM1437,CUST84925,Comprehensive,Central,2024-11-24,81837.74,Pending,2023-04-15,32721.24,59,Fire,Female,71315464
CLM1438,CUST61833,Health,Coast,2024-05-29,374199.85,Rejected,2024-01-21,42570.93,29,Accident,Male,36738452
CLM1439,CUST96772,Comprehensive,Nyaxx,2024-04-02,84288.32,Approved,2023-08-16,11364.26,74,Medical,Male,24314759
CLM1440,CUST78679,Comprehensive,Central,2024-05-19,131963.68,Pending,2023-04-05,10262.5,74,Medical,Female,86762164
CLM1441,CUST47247,Third Party,Western,2024-01-09,263844.43,Pending,2023-10-07,4799.99,60,Fire,Female,49625201
